delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id_x,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,complaint_id,customer_id_y,complaint_type,channel,complaint_severity,created_at,status,resolution_days,compensation_amount,has_complaint,incident_id,incident_type,reported_at,incident_severity,resolution_status,resolved_hours,has_incident,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version
DL00059,O00521,D027,V088,H05,2025-11-26 14:07:00,2025-11-26 18:49:47.422787,Delayed,36.28,3,0,3.11,17.45,4.713172996388889,C0109,Parcel,2025-11-26 12:07:00,1,AIRPORT,SOUTH,High,76.48,Web,0,,,,,,,,,,False,,,,,,,False,AIRPORT,PartTime,12,74.3,3.7,Night,1,Diesel,north,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1
DL00060,O00236,D005,V026,H02,2024-11-26 16:01:00,,Delayed,13.92,1,1,2.35,9.48,,C0429,Business,2024-11-26 15:32:00,2,EAST,South,Medium,118.24,App,0,,,,,,,,,,False,,,,,,,False,north,FullTime,3,69.7,4.14,Morning,1,CargoVan,Riverside,2024-11-07 04:27:00,78.7,200276,InRepair,v2.2
DL00061,O00635,D083,V059,H08,2024-12-06 06:18:00,2024-12-06 05:02:21.529834,OnTime,10.51,1,0,3.8,10.6,,C0314,Parcel,2024-12-06 04:23:00,2,Central,north,Low,73.66,App,0,,,,,,,,,,False,,,,,,,False,North,FullTime,12,80.8,4.16,Flexible,1,Hybrid,AIRPORT,2024-03-02 20:36:00,85.2,188332,InRepair,v2.1
DL00062,O00567,D061,V007,H02,2024-02-24 16:31:00,2024-02-25 15:31:54.277282,OnTime,1.2,0,0,5.0,7.32,23.015077022777778,C0144,Retail,2024-02-24 15:50:00,24,SOUTH,Riverside,Low,33.6,Phone,0,,,,,,,,,,False,I0163,AppSyncError,2024-02-24 19:54:00,Medium,Open,4.9,True,RiverSide,Contract,8,85.9,4.38,Evening,1,Diesel,AIRPORT,2025-09-17 08:52:00,68.6,78468,Active,v2.2
DL00063,O00931,D154,V094,H03,2024-03-07 11:20:00,2024-03-07 15:02:37.855092,OnTime,15.95,0,0,5.0,14.6,3.710515303333333,C0213,Parcel,2024-03-07 09:00:00,4,north,NORTH,High,70.8,App,0,CP0239,C0213,MissedPickup,App,High,2024-03-11 09:00:00,Resolved,20.0,27.41,True,,,,,,,False,Airport,FullTime,4,67.0,4.35,Evening,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9
DL00064,O01236,D075,V004,H03,2025-05-30 00:35:00,2025-05-30 23:36:22.924966,Delayed,10.36,0,0,2.34,7.13,23.02303471277778,C0543,Business,2025-05-29 22:57:00,12,South,AIRPORT,Low,156.71,App,0,CP0053,C0543,SupportExperience,Phone,High,2025-05-29 22:57:00,Resolved,13.0,26.07,True,,,,,,,False,Airport,FullTime,13,99.0,3.62,Evening,1,Hybrid,RiverSide,2024-06-07 13:21:00,76.7853448275862,36310,Active,v2.2
DL00065,O01234,D050,V065,H01,2024-02-24 01:55:00,2024-02-24 01:52:27.078194,OnTime,1.67,1,0,4.63,6.2,,C0163,Parcel,2024-02-24 01:13:00,2,WEST,North,Medium,119.86,Phone,1,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,6,87.4,3.9,Evening,1,EV,West,2024-01-05 09:25:00,84.3,217057,Active,v2.1
DL00066,O00568,D118,V083,H01,2025-12-19 20:41:00,2025-12-20 00:15:32.806881,OnTime,22.39,0,0,4.03,18.25,3.5757796891666667,C0412,Passenger,2025-12-19 18:13:00,6,Central,Riverside,Medium,119.95,Phone,0,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,1,80.6,4.88,Night,1,CargoVan,NORTH,2024-04-11 18:04:00,79.3,42073,Active,v2.2
DL00067,O00842,D152,V023,H01,2025-07-04 04:43:00,2025-07-04 14:29:14.573095,OnTime,12.34,1,0,4.61,11.04,9.77071474861111,C0588,Retail,2025-07-04 02:45:00,12,Central,East,Low,153.82,Web,0,,,,,,,,,,False,,,,,,,False,north,PartTime,5,74.91472392638036,4.06,Flexible,1,Hybrid,EAST,2024-01-07 23:54:00,70.7,188387,Active,v2.1
DL00068,O00828,D104,V046,H08,2024-02-19 15:15:00,2024-02-21 03:47:37.311854,Failed,19.75,1,0,3.73,16.14,36.543697737222224,C0025,Passenger,2024-02-19 12:15:00,24,West,WEST,Low,61.71,App,0,,,,,,,,,,False,I0177,RouteDeviation,2024-02-19 18:08:00,Critical,Escalated,18.1,True,WEST,FullTime,15,87.7,3.45,Morning,1,EV,north,2024-07-11 13:31:00,95.8,101425,Active,v1.9
DL00069,O01039,D010,V074,H07,2025-05-01 11:46:00,2025-05-01 19:43:03.174703,Failed,16.76,1,0,4.17,10.73,7.950881861944445,C0171,Passenger,2025-05-01 10:43:00,6,West,Riverside,Low,84.17,App,1,CP0218,C0171,MissedPickup,App,Medium,2025-05-13 10:43:00,Resolved,7.0,19.7,True,,,,,,,False,West,FullTime,8,70.0,3.95,Evening,1,CargoVan,EAST,2025-06-05 03:01:00,62.4,18034,Active,v2.1
DL00070,O00370,D018,V036,H07,2024-11-21 18:37:00,2024-11-21 21:57:39.434015,OnTime,16.35,0,0,4.64,18.11,3.344287226388889,C0021,Parcel,2024-11-21 17:26:00,4,SOUTH,SOUTH,High,74.04,Phone,0,,,,,,,,,,False,,,,,,,False,WEST,PartTime,14,73.8,4.57,Flexible,1,Diesel,North,2025-09-26 13:33:00,90.4,215767,InRepair,v2.1
DL00071,O00796,D093,V080,H02,2025-01-28 06:57:00,2025-01-28 22:41:11.982767,Delayed,20.37,1,0,3.57,18.14,15.736661879722222,C0385,Business,2025-01-28 05:51:00,6,Ctr,north,High,209.05,API,0,,,,,,,,,,False,,,,,,,False,South,PartTime,12,75.2,4.43,Flexible,1,EV,EAST,2024-05-27 22:15:00,100.0,68844,Active,v1.9
DL00072,O00402,D110,V027,H05,2025-11-20 06:20:00,2025-11-20 19:21:38.642714,Delayed,28.51,0,0,3.28,15.11,13.02740075388889,C0104,Retail,2025-11-20 05:09:00,4,WEST,EAST,Medium,121.87,App,1,,,,,,,,,,False,I0041,SafetyNearMiss,2025-11-20 07:56:00,Medium,Closed,17.3,True,RiverSide,Contract,7,40.6,4.1,Morning,1,Diesel,SOUTH,2025-08-12 12:37:00,78.6,51052,InRepair,v2.2
DL00073,O00421,D141,V092,H08,2025-07-23 07:06:00,2025-07-24 05:47:40.524208,OnTime,19.34,3,0,4.68,17.54,22.694590057777777,C0599,Parcel,2025-07-23 06:00:00,24,RiverSide,East,Medium,37.25,App,0,CP0045,C0599,DriverBehaviour,Email,Medium,2025-07-24 06:00:00,AwaitingCustomer,6.0,8.74,True,I0256,TemperatureIssue,2025-07-23 07:40:00,Critical,Closed,20.0,True,North,PartTime,14,71.4,3.44,Flexible,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1
DL00074,O01195,D030,V092,H04,2025-01-04 08:41:00,2025-01-05 00:01:18.848212,Failed,17.61,1,0,4.42,14.79,15.338568947777777,C0529,Retail,2025-01-04 07:04:00,2,AIRPORT,CENTRAL,Medium,94.26,Phone,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,7,74.0,4.56,Night,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1
DL00075,O01239,D169,V047,H02,2024-08-06 04:24:00,2024-08-06 05:22:04.347228,OnTime,13.25,3,0,3.24,11.94,0.9678742300000001,C0392,Retail,2024-08-06 04:09:00,2,SOUTH,West,Medium,57.51,Web,0,,,,,,,,,,False,I0014,VehicleFault,2024-08-06 04:32:00,High,Open,5.0,True,East,Contract,5,77.6,3.81,Flexible,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00075,O01239,D169,V047,H02,2024-08-06 04:24:00,2024-08-06 05:22:04.347228,OnTime,13.25,3,0,3.24,11.94,0.9678742300000001,C0392,Retail,2024-08-06 04:09:00,2,SOUTH,West,Medium,57.51,Web,0,,,,,,,,,,False,I0257,VehicleFault,2024-08-06 06:54:00,Medium,Closed,3.0,True,East,Contract,5,77.6,3.81,Flexible,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00076,O00815,D120,V004,H01,2024-02-25 17:02:00,2024-02-26 17:44:41.639612,OnTime,27.51,3,0,5.0,15.16,24.71156655888889,C0347,Parcel,2024-02-25 15:10:00,24,Airport,Airport,High,216.89,App,1,,,,,,,,,,False,,,,,,,False,North,PartTime,3,76.9,3.72,Morning,1,Hybrid,RiverSide,2024-06-07 13:21:00,76.7853448275862,36310,Active,v2.2
DL00077,O01040,D094,V067,H04,2025-12-27 22:16:00,2025-12-28 11:51:46.015071,Delayed,32.97,3,0,2.81,18.07,13.5961152975,C0290,Passenger,2025-12-27 20:56:00,4,AIRPORT,CENTRAL,Medium,59.93,Web,1,,,,,,,,,,False,,,,,,,False,Ctr,PartTime,6,60.8,4.48,Night,0,Hybrid,Ctr,2025-11-15 00:12:00,57.3,176145,Active,v2.0
DL00078,O00173,D144,V088,H02,2025-02-18 08:26:00,2025-02-19 03:34:49.179226,Failed,10.92,1,0,2.87,9.05,19.14699422944444,C0371,Passenger,2025-02-18 07:03:00,2,Ctr,Central,Critical,249.32,App,1,,,,,,,,,,False,,,,,,,False,West,FullTime,6,85.0,3.83,Morning,1,Diesel,north,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1
DL00079,O00920,D009,V102,H08,2024-08-01 12:06:00,2024-08-01 23:56:00.561663,OnTime,7.18,0,0,4.91,12.79,11.833489350833334,C0242,Passenger,2024-08-01 11:42:00,12,RiverSide,EAST,Low,74.71,App,0,CP0028,C0242,Delay,Phone,Medium,2024-08-02 11:42:00,Resolved,1.0,13.31,True,,,,,,,False,Airport,FullTime,15,63.4,3.8,Night,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0
DL00079,O00920,D009,V102,H08,2024-08-01 12:06:00,2024-08-01 23:56:00.561663,OnTime,7.18,0,0,4.91,12.79,11.833489350833334,C0242,Passenger,2024-08-01 11:42:00,12,RiverSide,EAST,Low,74.71,App,0,CP0228,C0242,Delay,Email,Medium,2024-08-02 11:42:00,Open,8.0,8.1,True,,,,,,,False,Airport,FullTime,15,63.4,3.8,Night,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0
DL00080,O01137,D030,V022,H04,2025-10-14 08:21:00,2025-10-14 08:32:00.000000,OnTime,16.29,0,0,4.42,14.17,0.18333333333333332,C0213,Passenger,2025-10-14 08:08:00,2,SOUTH,Central,Medium,101.93,App,1,,,,,,,,,,False,I0060,VehicleFault,2025-10-14 11:03:00,Low,Closed,1.0,True,CENTRAL,FullTime,7,74.0,4.56,Night,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1
DL00081,O00716,D166,V056,H04,2024-10-22 06:38:00,2024-10-22 19:18:42.594052,Delayed,9.77,1,1,3.58,12.68,12.678498347777778,C0072,Passenger,2024-10-22 04:13:00,6,EAST,north,Medium,5.92,App,0,,,,,,,,,,False,,,,,,,False,West,PartTime,7,74.6,4.07,Night,1,EV,CENTRAL,2024-06-09 16:18:00,78.4,29849,Active,v2.2
DL00082,O00669,D008,V048,H03,2025-07-15 15:38:00,2025-07-16 00:44:17.490179,OnTime,3.98,1,0,4.76,5.86,9.104858383055555,C0529,Parcel,2025-07-15 13:41:00,12,north,East,Critical,80.79,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,84.1,3.88,Morning,1,Diesel,Central,2025-10-01 18:21:00,76.1,87659,Active,v2.1
DL00083,O00451,D053,V043,H05,2025-02-15 18:28:00,2025-02-16 13:33:28.440507,Delayed,2.13,0,0,1.44,11.27,19.091233474166668,C0012,Retail,2025-02-15 17:02:00,12,East,RiverSide,Critical,97.23,Phone,0,,,,,,,,,,False,,,,,,,False,West,FullTime,5,83.3,3.8,Morning,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0
DL00084,O00784,D063,V117,H05,2025-03-07 03:24:00,2025-03-08 07:43:35.335286,Failed,6.83,0,0,3.63,9.07,28.32648202388889,C0308,Passenger,2025-03-07 00:51:00,12,East,South,Low,21.26,Phone,1,,,,,,,,,,False,,,,,,,False,north,PartTime,12,85.7,4.03,Morning,1,Hybrid,SOUTH,2025-01-11 11:13:00,65.5,163683,Scheduled,v2.2
DL00085,O00160,D127,V032,H06,2024-08-20 19:18:00,,OnTime,9.49,5,0,3.85,16.32,,C0478,Parcel,2024-08-20 17:29:00,6,Central,EAST,High,68.1,Web,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,10,61.5,4.19,Morning,1,CargoVan,NORTH,2024-01-11 00:03:00,74.1,102207,Active,v1.9
DL00086,O01013,D159,V063,H02,2025-08-22 17:32:00,2025-08-22 19:39:11.266878,OnTime,17.4,0,0,3.75,12.23,2.119796355,C0185,Passenger,2025-08-22 14:50:00,4,Ctr,north,Low,76.79,Web,0,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,11,68.6,4.18,Morning,1,EV,Central,2024-01-11 00:19:00,73.6,159860,Active,v2.1
DL00087,O00630,D034,V099,H07,2025-03-28 15:08:00,2025-03-28 15:28:40.004969,OnTime,17.98,0,0,4.11,13.23,0.34444582472222224,C0369,Retail,2025-03-28 13:42:00,2,Central,Ctr,Low,86.61,App,0,,,,,,,,,,False,,,,,,,False,West,FullTime,11,71.3,4.27,Morning,1,Hybrid,SOUTH,2024-09-06 02:11:00,65.8,92896,Active,v2.0
DL00088,O00657,D088,V043,H04,2024-02-28 23:43:00,2024-02-29 03:16:11.448581,OnTime,5.99,0,0,4.43,2.5,3.553180161388889,C0135,Passenger,2024-02-28 21:07:00,6,SOUTH,CENTRAL,Low,155.89,App,0,,,,,,,,,,False,,,,,,,False,Riverside,Contract,4,84.3,4.17,Morning,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0
DL00089,O00241,D010,V112,H03,2025-04-01 15:27:00,2025-04-01 20:28:34.310529,Failed,8.27,0,0,2.56,6.94,5.026197369166666,C0117,Parcel,2025-04-01 12:36:00,2,West,north,Low,99.3,App,1,,,,,,,,,,False,I0279,AppSyncError,2025-04-01 17:37:00,Low,Open,20.1,True,West,FullTime,8,70.0,3.95,Evening,1,EV,South,2024-06-08 07:45:00,94.1,19121,InRepair,v2.1
DL00090,O01097,D027,V065,H04,2024-07-14 23:21:00,2024-07-15 09:00:31.809183,OnTime,33.86,3,0,4.76,24.2,9.658835884166667,C0390,Retail,2024-07-14 22:28:00,12,Airport,north,Low,59.58,App,0,,,,,,,,,,False,,,,,,,False,AIRPORT,PartTime,12,74.3,3.7,Night,1,EV,West,2024-01-05 09:25:00,84.3,217057,Active,v2.1
DL00091,O00941,D116,V044,H04,2024-08-12 15:04:00,2024-08-12 14:48:31.759538,OnTime,14.47,0,0,5.0,10.57,,C0571,Passenger,2024-08-12 12:54:00,1,West,West,High,110.52,Web,0,CP0217,C0571,DriverBehaviour,Phone,Medium,2024-08-18 12:54:00,Resolved,1.0,6.19,True,,,,,,,False,CENTRAL,FullTime,4,58.2,4.19,Morning,1,EV,AIRPORT,2025-02-14 20:35:00,91.8,111243,Active,v2.2
DL00092,O00736,D105,V016,H01,2024-01-25 00:39:00,2024-01-25 10:47:51.400345,OnTime,7.66,1,0,4.72,8.17,10.147611206944445,C0390,Parcel,2024-01-24 22:33:00,12,Central,East,Medium,78.13,App,0,CP0243,C0390,DriverBehaviour,Chatbot,Medium,2024-01-26 22:33:00,Escalated,3.0,23.87,True,,,,,,,False,RiverSide,Contract,2,82.0,3.71,Morning,1,EV,WEST,2024-10-13 19:38:00,63.5,84395,Active,v2.1
DL00093,O00579,D028,V032,H05,2025-09-05 12:14:00,2025-09-05 12:49:10.392527,OnTime,19.68,3,0,3.69,18.64,0.5862201463888889,C0624,Medical,2025-09-05 10:06:00,4,Airport,South,Low,24.91,Phone,0,,,,,,,,,,False,,,,,,,False,North,FullTime,11,83.0,4.07,Flexible,1,CargoVan,NORTH,2024-01-11 00:03:00,74.1,102207,Active,v1.9
DL00094,O01026,D034,V012,H04,2025-05-26 22:56:00,2025-05-27 09:41:42.033675,Delayed,4.66,0,0,3.72,16.6,10.761676020833333,C0309,Business,2025-05-26 21:33:00,1,West,Ctr,High,20.25,Phone,0,,,,,,,,,,False,I0104,AppSyncError,2025-05-26 23:23:00,Medium,Open,4.8,True,West,FullTime,11,71.3,4.27,Morning,1,Hybrid,SOUTH,2024-04-15 00:26:00,56.2,52021,Active,v2.1
DL00094,O01026,D034,V012,H04,2025-05-26 22:56:00,2025-05-27 09:41:42.033675,Delayed,4.66,0,0,3.72,16.6,10.761676020833333,C0309,Business,2025-05-26 21:33:00,1,West,Ctr,High,20.25,Phone,0,,,,,,,,,,False,I0216,BatteryAlert,2025-05-26 23:41:00,Medium,Closed,0.0,True,West,FullTime,11,71.3,4.27,Morning,1,Hybrid,SOUTH,2024-04-15 00:26:00,56.2,52021,Active,v2.1
DL00095,O00416,D031,V005,H08,2024-01-07 23:00:00,2024-01-07 21:37:11.579245,OnTime,28.69,1,0,5.0,13.48,,C0552,Medical,2024-01-07 21:08:00,2,Airport,Airport,High,26.83,App,0,,,,,,,,,,False,I0175,RouteDeviation,2024-01-08 02:06:00,Medium,Open,18.6,True,NORTH,FullTime,10,91.5,4.03,Flexible,1,CargoVan,West,2025-11-15 11:08:00,58.6,146638,Active,v2.2
DL00096,O00961,D077,V110,H01,2025-03-18 16:23:00,,Delayed,1.2,0,0,3.24,2.61,,C0307,Parcel,2025-03-18 16:03:00,4,Ctr,Airport,Medium,168.98,App,1,,,,,,,,,,False,I0067,VehicleFault,2025-03-18 18:01:00,Medium,Closed,2.9,True,South,FullTime,8,64.9,3.68,Morning,1,EV,East,2025-03-22 01:17:00,85.1,63717,Active,v2.1
DL00097,O00794,D170,V109,H07,2024-07-16 22:51:00,2024-07-18 01:52:17.414330,Failed,10.54,1,0,3.58,3.56,27.021503980555554,C0415,Retail,2024-07-16 22:17:00,12,CENTRAL,Airport,Low,154.5,App,0,,,,,,,,,,False,I0022,BatteryAlert,2024-07-17 01:29:00,Medium,Escalated,26.8,True,West,FullTime,14,75.2,4.48,Morning,1,Hybrid,AIRPORT,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1
DL00098,O00631,D004,V072,H07,2025-07-05 09:16:00,2025-07-05 15:47:44.173074,Failed,3.86,1,0,4.43,15.58,6.528936965,C0574,Business,2025-07-05 07:07:00,2,SOUTH,RiverSide,Low,47.21,App,0,,,,,,,,,,False,,,,,,,False,Airport,PartTime,13,88.9,4.75,Morning,1,CargoVan,AIRPORT,2025-02-24 19:07:00,78.1,89109,InRepair,v2.1
DL00099,O00835,D127,V093,H01,2024-05-26 18:57:00,2024-05-26 21:53:38.872935,OnTime,5.6,2,0,4.75,13.26,2.944131370833333,C0317,Passenger,2024-05-26 16:10:00,6,SOUTH,Airport,Medium,51.0,App,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,10,61.5,4.19,Morning,1,CargoVan,Central,2025-03-04 19:16:00,69.2,119136,Scheduled,v2.0
DL00100,O00205,D120,V097,H05,2025-02-05 16:42:00,2025-02-06 07:09:53.748167,Failed,8.64,0,0,3.14,13.47,14.464930046388888,C0246,Parcel,2025-02-05 15:10:00,6,North,SOUTH,Medium,63.36,App,1,,,,,,,,,,False,,,,,,,False,North,PartTime,3,76.9,3.72,Morning,1,EV,Ctr,2024-11-12 12:56:00,92.1,18680,Active,v2.1
DL00101,O00354,D141,V115,H06,2025-12-02 18:06:00,2025-12-02 19:18:47.006775,OnTime,21.63,0,0,4.12,14.3,1.2130574375,C0154,Parcel,2025-12-02 17:09:00,2,EAST,Riverside,Low,78.37,Web,0,,,,,,,,,,False,,,,,,,False,North,PartTime,14,71.4,3.44,Flexible,1,Diesel,South,2024-05-10 17:28:00,57.9,85919,Active,v2.2
DL00102,O00578,D031,V022,H02,2024-03-04 09:56:00,2024-03-04 13:51:57.810092,Delayed,9.18,0,0,3.08,11.31,3.9327250255555555,C0639,Retail,2024-03-04 07:04:00,4,Ctr,Central,High,18.53,App,0,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,10,91.5,4.03,Flexible,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1
DL00103,O00269,D004,V036,H04,2024-12-01 01:20:00,2024-12-01 21:58:15.862002,Failed,6.26,2,0,2.24,9.31,20.637739444999998,C0175,Passenger,2024-11-30 23:01:00,6,north,RiverSide,Medium,19.29,App,0,,,,,,,,,,False,,,,,,,False,Airport,PartTime,13,88.9,4.75,Morning,1,Diesel,North,2025-09-26 13:33:00,90.4,215767,InRepair,v2.1
DL00104,O00390,D102,V111,H06,2024-03-06 12:50:00,2024-03-06 20:08:19.088413,OnTime,8.75,0,0,4.45,7.5,7.305302336944445,C0150,Passenger,2024-03-06 12:33:00,6,NORTH,NORTH,Medium,42.46,Web,0,,,,,,,,,,False,,,,,,,False,East,PartTime,10,67.6,4.62,Morning,1,EV,WEST,2025-11-11 00:21:00,66.3,208147,Active,v2.1
DL00105,O00596,D020,V043,H01,2025-10-02 04:09:00,2025-10-02 10:54:51.626370,OnTime,18.52,0,0,3.73,20.45,6.764340658333333,C0394,Parcel,2025-10-02 01:54:00,12,SOUTH,East,Low,119.64,App,0,,,,,,,,,,False,,,,,,,False,East,FullTime,6,74.91472392638036,4.61,Evening,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0
DL00106,O00039,D040,V015,H05,2025-08-01 08:30:00,2025-08-01 12:18:45.005907,OnTime,18.02,0,0,4.92,15.57,3.8125016408333336,C0351,Parcel,2025-08-01 07:36:00,6,East,RiverSide,Low,54.85,Web,1,,,,,,,,,,False,,,,,,,False,Riverside,FullTime,7,55.6,4.4,Night,1,CargoVan,Airport,2024-06-02 13:54:00,78.2,67614,InRepair,v1.9
DL00107,O00175,D120,V074,H05,2025-12-19 20:22:00,2025-12-19 21:26:01.755844,OnTime,6.47,1,0,4.69,8.8,1.0671544011111112,C0562,Business,2025-12-19 19:13:00,4,Riverside,West,High,150.9,App,0,CP0038,C0562,Delay,Chatbot,Medium,2025-12-19 19:13:00,Resolved,1.0,19.48,True,,,,,,,False,North,PartTime,3,76.9,3.72,Morning,1,CargoVan,EAST,2025-06-05 03:01:00,62.4,18034,Active,v2.1
DL00108,O00620,D084,V009,H06,2024-11-08 01:38:00,2024-11-08 03:02:54.779512,OnTime,13.73,1,0,4.73,17.52,1.4152165311111111,C0467,Retail,2024-11-08 00:19:00,2,South,West,Low,27.57,App,0,,,,,,,,,,False,I0236,CustomerNoShow,2024-11-08 05:01:00,Low,Closed,11.7,True,Central,PartTime,2,47.2,3.99,Evening,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1
DL00108,O00620,D084,V009,H06,2024-11-08 01:38:00,2024-11-08 03:02:54.779512,OnTime,13.73,1,0,4.73,17.52,1.4152165311111111,C0467,Retail,2024-11-08 00:19:00,2,South,West,Low,27.57,App,0,,,,,,,,,,False,I0268,RouteDeviation,2024-11-08 01:48:00,Low,Open,17.5,True,Central,PartTime,2,47.2,3.99,Evening,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1
DL00109,O00019,D014,V083,H05,2024-03-31 09:02:00,2024-03-31 12:20:28.945640,OnTime,16.7,1,0,3.52,16.91,3.3080404555555556,C0425,Passenger,2024-03-31 07:18:00,6,North,CENTRAL,Low,56.26,Phone,0,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,6,76.1,4.7,Evening,1,CargoVan,NORTH,2024-04-11 18:04:00,79.3,42073,Active,v2.2
DL00110,O00045,D024,V042,H03,2024-02-13 21:24:00,2024-02-14 01:15:37.449725,OnTime,14.39,1,0,4.74,8.64,3.860402701388889,C0326,Parcel,2024-02-13 18:38:00,6,SOUTH,AIRPORT,Critical,56.64,Unknown,0,CP0163,C0326,Billing,App,Medium,2024-02-19 18:38:00,Open,3.0,11.17,True,,,,,,,False,RiverSide,PartTime,8,71.4,3.35,Evening,1,EV,East,2025-06-21 07:06:00,80.5,215870,InRepair,v1.9
DL00111,O00105,D081,V090,H06,2024-07-09 23:17:00,2024-07-09 22:43:25.075981,OnTime,18.8,0,0,5.0,20.02,,C0070,Passenger,2024-07-09 20:33:00,4,north,EAST,High,18.19,Web,0,CP0034,C0070,DriverBehaviour,App,Medium,2024-07-13 20:33:00,AwaitingCustomer,1.0,4.09,True,,,,,,,False,RiverSide,PartTime,1,82.0,4.78,Flexible,1,Hybrid,WEST,2024-08-16 01:10:00,93.8,98472,InRepair,v2.0
DL00112,O00848,D068,V049,H05,2025-06-03 14:51:00,2025-06-03 20:37:51.660691,OnTime,10.88,3,0,3.68,8.03,5.781016858611111,C0489,Business,2025-06-03 14:13:00,6,north,South,High,27.71,Unknown,1,CP0033,C0489,MissedPickup,App,Medium,2025-06-13 14:13:00,Resolved,8.0,34.92,True,,,,,,,False,Central,PartTime,10,83.9,3.99,Flexible,1,Diesel,East,2025-12-09 16:47:00,55.9,15278,Active,v2.2
DL00113,O00607,D072,V083,H05,2025-08-30 19:15:00,2025-08-31 06:58:55.972500,OnTime,7.42,0,0,2.94,15.7,11.732214583333334,C0576,Parcel,2025-08-30 17:41:00,12,WEST,West,Low,219.79,App,1,,,,,,,,,,False,,,,,,,False,South,FullTime,10,75.8,4.47,Evening,1,CargoVan,NORTH,2024-04-11 18:04:00,79.3,42073,Active,v2.2
DL00114,O01196,D074,V114,H02,2024-04-12 03:31:00,2024-04-12 20:47:55.665668,Delayed,16.99,0,0,2.62,19.44,17.282129352222224,C0109,Parcel,2024-04-12 03:20:00,4,South,EAST,Low,79.58,Phone,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,12,79.5,4.61,Evening,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00115,O01132,D030,V116,H04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,OnTime,18.75,1,0,4.35,8.08,0.822055248611111,C0588,Business,2025-05-03 22:26:00,2,South,RiverSide,Low,81.66,App,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,7,74.0,4.56,Night,1,Diesel,EAST,2025-04-23 07:10:00,62.7,71822,Active,v2.1
DL00116,O00121,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,Delayed,19.9,0,0,2.92,21.64,18.36436534111111,C0604,Parcel,2025-10-14 12:05:00,6,EAST,NORTH,Medium,75.67,App,1,,,,,,,,,,False,I0277,CustomerNoShow,2025-10-14 15:24:00,Low,Closed,18.1,True,EAST,FullTime,11,79.1,4.16,Night,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00117,O00559,D080,V119,H06,2025-04-24 08:49:00,2025-04-24 23:39:56.698972,Delayed,11.84,0,1,2.46,17.91,14.849083047777777,C0167,Business,2025-04-24 07:10:00,12,north,EAST,Medium,107.27,Phone,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,11,74.91472392638036,4.35,Flexible,1,EV,RiverSide,2025-08-17 06:19:00,67.6,215407,InRepair,v2.1
